,Date,Year,Month,Day,lookup,Day of Week,Category,Aircraft Type,# of Aircraft,Location,Tail Numbers,Night,Notes,Source,Map
698,2/24/2022,2022,2,24,5,Thursday,Fighter,J-16,8,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79596&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0224%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_135478.pdf
699,2/24/2022,2022,2,24,5,Thursday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79596&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0224%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_135478.pdf
700,2/25/2022,2022,2,25,6,Friday,Fighter,J-16,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79599&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0225%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_085145.pdf
701,2/26/2022,2022,2,26,7,Saturday,Fighter,J-11,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79602&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0226%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_244963.pdf
702,2/26/2022,2022,2,26,7,Saturday,ASW,Y-8 ASW,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79602&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0226%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_244963.pdf
703,2/26/2022,2022,2,26,7,Saturday,Fighter,J-16,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79602&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0226%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_244963.pdf
704,2/27/2022,2022,2,27,1,Sunday,RECCE,Y-8 RECCE,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79604&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0227%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_251033.pdf
705,2/27/2022,2022,2,27,1,Sunday,ASW,Y-8 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79604&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0227%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_251033.pdf
706,2/28/2022,2022,2,28,2,Monday,ASW,Y-8 ASW,1,Southwest ADIZ,,,Flew to Southeast portion,https://www.mnd.gov.tw/Publish.aspx?p=79607&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0228%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_552344.pdf
707,2/28/2022,2022,2,28,2,Monday,Fighter,J-16,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79607&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0228%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_552344.pdf
708,2/28/2022,2022,2,28,2,Monday,Fighter,J-10,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79607&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202202/0228%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_552344.pdf
709,3/1/2022,2022,3,1,3,Tuesday,AEW&C,KJ-500,1,Southwest ADIZ,,,"two reports for day, 1st incursion",https://www.mnd.gov.tw/Publish.aspx?p=79610&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_545525.pdf
710,3/1/2022,2022,3,1,3,Tuesday,EW,Y-8 EW,1,Southwest ADIZ,,,"two reports for day, 1st incursion",https://www.mnd.gov.tw/Publish.aspx?p=79610&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_545525.pdf
711,3/1/2022,2022,3,1,3,Tuesday,Fighter,J-16,2,Southwest ADIZ,,,"two reports for day, 1st incursion",https://www.mnd.gov.tw/Publish.aspx?p=79610&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_545525.pdf
712,3/1/2022,2022,3,1,3,Tuesday,ASW,Z-9 ASW,1,Southwest ADIZ,,,"two reports for day, 1st incursion",https://www.mnd.gov.tw/Publish.aspx?p=79610&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_545525.pdf
713,3/1/2022,2022,3,1,3,Tuesday,ASW,Y-8 ASW,1,Southwest ADIZ,,,"two reports for day, 1st incursion; flew to southeast portion - Last ASW flight for next two months following PLA aircraft crash in the South China Sea",https://www.mnd.gov.tw/Publish.aspx?p=79610&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_545525.pdf
714,3/1/2022,2022,3,1,3,Tuesday,ASW,Z-9 ASW,1,Southwest ADIZ,,Night,"two reports for day, 2nd incursion",https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)---NIGHT_020504.pdf,https://www.mnd.gov.tw/NewUpload/202203/0301%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)---NIGHT_020504.pdf
715,3/6/2022,2022,3,6,1,Sunday,Fighter,J-11,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79618&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0306%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_181123.pdf
716,3/7/2022,2022,3,7,2,Monday,Fighter,J-16,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79620&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0307%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_160263.pdf
717,3/8/2022,2022,3,8,3,Tuesday,Fighter,J-16,4,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79630&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0308%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_042001.pdf
718,3/8/2022,2022,3,8,3,Tuesday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79630&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0308%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_042001.pdf
719,3/9/2022,2022,3,9,4,Wednesday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79638&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0309%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_411940.pdf
720,3/10/2022,2022,3,10,5,Thursday,ELINT,Y-8 ELINT,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79641&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0310%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_562768.pdf
721,3/11/2022,2022,3,11,6,Friday,ELINT,Y-8 ELINT,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79644&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0311%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_011974.pdf
722,3/11/2022,2022,3,11,6,Friday,Fighter,J-16,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79644&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0311%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_011974.pdf
723,3/11/2022,2022,3,11,6,Friday,Fighter,J-11,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79644&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0311%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_011974.pdf
724,3/14/2022,2022,3,14,2,Monday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79649&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0314%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_020606.pdf
725,3/14/2022,2022,3,14,2,Monday,Fighter,J-16,5,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79649&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0314%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_020606.pdf
726,3/14/2022,2022,3,14,2,Monday,Fighter,J-10,7,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79649&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0314%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_020606.pdf
727,3/15/2022,2022,3,15,3,Tuesday,ASW,KA-28 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79653&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0315%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_295373.pdf
728,3/15/2022,2022,3,15,3,Tuesday,Fighter,J-10,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79653&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0315%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_295373.pdf
729,3/16/2022,2022,3,16,4,Wednesday,ELINT,Y-8 ELINT,1,Southwest ADIZ,,,"Flew to Southeast portion; strange pattern, intelligence gathering of Taiwanese missile tests: https://news.tvbs.com.tw/politics/1742804",https://www.mnd.gov.tw/Publish.aspx?p=79655&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0316%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_445372.pdf
730,3/17/2022,2022,3,17,5,Thursday,Fighter,J-16,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79657&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0317%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_473219.pdf
731,3/18/2022,2022,3,18,6,Friday,Fighter,J-11,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79662&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0318%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372155.pdf
732,3/18/2022,2022,3,18,6,Friday,ASW,Z-9 ASW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79662&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0318%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_372155.pdf
733,3/19/2022,2022,3,19,7,Saturday,Fighter,J-11,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79666&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0319%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230788.pdf
734,3/19/2022,2022,3,19,7,Saturday,Bomber,H-6,2,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79666&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0319%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230788.pdf
735,3/19/2022,2022,3,19,7,Saturday,Fighter,J-16,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79666&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0319%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_230788.pdf
736,3/27/2022,2022,3,27,1,Sunday,Bomber,H-6,2,Southwest ADIZ,,,Flew to Southeast portion,https://www.mnd.gov.tw/Publish.aspx?p=79686&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0327%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_521777.pdf
737,3/27/2022,2022,3,27,1,Sunday,EW,Y-8 EW,1,Southwest ADIZ,,,,https://www.mnd.gov.tw/Publish.aspx?p=79686&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0327%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_521777.pdf
738,3/30/2022,2022,3,30,4,Wednesday,EW,Y-8 EW,1,Southwest ADIZ,,,"two reports for day, 1st incursion",https://www.mnd.gov.tw/Publish.aspx?p=79705&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0330%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_254292.pdf
739,3/30/2022,2022,3,30,4,Wednesday,Fighter,J-16,2,Southwest ADIZ,,Night,"two reports for day, 2nd incursion",https://www.mnd.gov.tw/Publish.aspx?p=79707&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0330%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_414584.pdf
740,3/31/2022,2022,3,31,5,Thursday,AEW&C,KJ-500,1,Southwest ADIZ,,,"two reports for day, 1st incursion",https://www.mnd.gov.tw/Publish.aspx?p=79711&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0331%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_170287.pdf
741,3/31/2022,2022,3,31,5,Thursday,Bomber,H-6,2,Southwest ADIZ,,,"two reports for day, 1st incursion; flew to Southeast portion",https://www.mnd.gov.tw/Publish.aspx?p=79711&title=%e5%9c%8b%e9%98%b2%e6%b6%88%e6%81%af&SelectStyle=%e5%8d%b3%e6%99%82%e8%bb%8d%e4%ba%8b%e5%8b%95%e6%85%8b,https://www.mnd.gov.tw/NewUpload/202203/0331%E6%88%91%E8%A5%BF%E5%8D%97%E7%A9%BA%E5%9F%9F%E7%A9%BA%E6%83%85%E5%8B%95%E6%85%8B(%E4%B8%AD%E8%8B%B1%E6%96%87%E7%89%88)_170287.pdf
